date,earnings,expenses,roi,number_of_investments,wallet
2021-01-04,0.0,100,0.0,1,0.0
2021-01-08,104.47923177843568,100,4.479231778435675,1,104.47923177843568
2021-01-08,104.47923177843568,200,4.479231778435675,2,4.479231778435675
2021-01-20,208.57182631901316,200,8.57182631901317,2,108.57182631901317
2021-01-20,208.57182631901316,300,8.57182631901317,3,8.57182631901317
2021-01-21,307.043995030999,300,7.043995030998971,3,107.04399503099897
2021-01-21,307.043995030999,400,7.043995030998971,4,7.043995030998971
2021-01-27,404.43736299969885,400,4.437362999698863,4,104.43736299969886
2021-01-27,404.43736299969885,500,4.437362999698863,5,4.437362999698863
2021-02-01,507.50494462845427,500,7.504944628454297,5,107.50494462845431
2021-02-01,507.50494462845427,600,7.504944628454297,6,7.504944628454311
2021-02-05,610.0198963229797,600,10.019896322979676,6,110.01989632297969
2021-02-05,610.0198963229797,700,10.019896322979676,7,10.01989632297969
2021-02-08,708.3264283598783,700,8.32642835987825,7,108.32642835987824
2021-02-08,708.3264283598783,800,8.32642835987825,8,8.326428359878236
2021-02-18,807.05140822965,800,7.051408229649908,8,107.05140822964991
2021-02-18,807.05140822965,900,7.051408229649908,9,7.051408229649908
2021-02-19,904.8678899394732,900,4.867889939473173,9,104.86788993947319
2021-02-19,904.8678899394732,1000,4.867889939473173,10,4.867889939473187
2021-02-22,1001.7703007803788,1000,1.770300780378676,10,101.77030078037868
2021-02-22,1001.7703007803788,1100,1.770300780378676,11,1.770300780378676
2021-02-24,1100.5351557202814,1100,0.5351557202813808,11,100.53515572028138
2021-02-24,1100.5351557202814,1200,0.5351557202813808,12,0.5351557202813808
2021-02-25,1197.6731324097464,1200,-2.3268675902536273,12,97.67313240974637
2021-02-25,1197.6731324097464,1300,-2.3268675902536273,13,0.0
2021-02-26,1295.0968430291716,1300,-4.791661355707674,13,97.42371061942528
2021-02-26,1295.0968430291716,1400,-4.791661355707674,14,0.0
2021-03-02,1393.5158468783645,1400,-6.181084829924259,14,98.41900384919285
2021-03-02,1393.5158468783645,1500,-6.181084829924259,15,0.0
