date,earnings,expenses,roi,number_of_investments,wallet
2021-01-04,0.0,100,0.0,1,0.0
2021-01-06,102.81210549660516,100,2.812105496605156,1,102.81210549660516
2021-01-06,102.81210549660516,200,2.812105496605156,2,2.812105496605156
2021-01-14,201.39904614678505,200,1.3990461467850253,2,101.39904614678504
2021-01-14,201.39904614678505,300,1.3990461467850253,3,1.3990461467850395
2021-01-15,300.0970136565638,300,0.09701365656373184,3,100.09701365656375
2021-01-15,300.0970136565638,400,0.09701365656373184,4,0.09701365656374605
2021-01-22,398.35489378179994,400,-1.6451062182000697,4,98.35489378179993
2021-01-22,398.35489378179994,500,-1.6451062182000697,5,0.0
2021-01-27,494.7824982774924,500,-5.133057474805824,5,96.42760449569244
2021-01-27,494.7824982774924,600,-5.133057474805824,6,0.0
2021-01-29,593.1705820481812,600,-6.4907623161687695,6,98.3880837706889
2021-01-29,593.1705820481812,700,-6.4907623161687695,7,0.0
2021-02-01,696.5474772071112,700,-3.2318090457498556,7,103.37689515892994
2021-02-01,696.5474772071112,800,-3.2318090457498556,8,3.3768951589299405
2021-02-03,795.5006124926101,800,-4.2117495289725895,8,102.33003044442886
2021-02-03,795.5006124926101,900,-4.2117495289725895,9,2.330030444428857
2021-02-09,893.511342106344,900,-6.073849336689676,9,100.34076005816276
2021-02-09,893.511342106344,1000,-6.073849336689676,10,0.3407600581627577
2021-02-11,996.1168201787282,1000,-3.6349349230969494,10,102.94623813054687
2021-02-11,996.1168201787282,1100,-3.6349349230969494,11,2.946238130546874
2021-02-18,1098.809776242147,1100,-1.1141348335247585,11,105.63919419396578
2021-02-18,1098.809776242147,1200,-1.1141348335247585,12,5.639194193965778
2021-02-22,1197.6212048135758,1200,-2.2267229682906873,12,104.45062276539434
2021-02-22,1197.6212048135758,1300,-2.2267229682906873,13,4.450622765394343
2021-02-23,1295.0093822156325,1300,-4.671576313013858,13,101.838800167451
2021-02-23,1295.0093822156325,1400,-4.671576313013858,14,1.838800167450998
2021-03-03,1393.787930148809,1400,-5.8149430843038346,14,100.61734810062741
2021-03-03,1393.787930148809,1500,-5.8149430843038346,15,0.6173481006274102
2021-03-04,1491.870066031522,1500,-7.610201500999494,15,98.69948398334041
2021-03-04,1491.870066031522,1600,-7.610201500999494,16,0.0
2021-03-05,1594.2503816239264,1600,-5.3173234876385465,16,102.38031559240437
2021-03-05,1594.2503816239264,1700,-5.3173234876385465,17,2.380315592404372
2021-03-15,1697.3989651604409,1700,-2.405471587837681,17,105.52889912891894
2021-03-15,1697.3989651604409,1800,-2.405471587837681,18,5.528899128918937
2021-03-26,1802.2263621508803,1800,2.058969305880737,18,110.35629611935842
2021-03-26,1802.2263621508803,1900,2.058969305880737,19,10.356296119358419
2021-03-29,1904.7342643581296,1900,4.378310597608831,19,112.86419832660765
2021-03-29,1904.7342643581296,2000,4.378310597608831,20,12.86419832660765
2021-03-30,2001.9918030170797,2000,1.842045901609552,20,110.12173698555779
2021-03-30,2001.9918030170797,2100,1.842045901609552,21,10.121736985557789
2021-04-05,2105.6678330930777,2100,5.241687370982291,21,113.79776706155556
2021-04-05,2105.6678330930777,2200,5.241687370982291,22,13.797767061555561
2021-04-06,2204.112820042655,2200,3.8035906355528653,22,112.24275401113287
2021-04-06,2204.112820042655,2300,3.8035906355528653,23,12.242754011132874
2021-04-08,2302.9678750145263,2300,2.744730257017224,23,111.0978089830039
2021-04-08,2302.9678750145263,2400,2.744730257017224,24,11.097808983003901
2021-04-20,2405.882070375031,2400,5.439816856584031,24,114.0120043435088
2021-04-20,2405.882070375031,2500,5.439816856584031,25,14.012004343508806
2021-04-23,2508.260599434057,2500,7.6395121414429354,25,116.39053340253446
2021-04-23,2508.260599434057,2600,7.6395121414429354,26,16.39053340253446
2021-04-30,2605.8062543060205,2600,5.369701148354068,26,113.93618827449819
2021-04-30,2605.8062543060205,2700,5.369701148354068,27,13.936188274498193
2021-05-04,2708.4625692208524,2700,7.826296484485582,27,116.59250318932993
2021-05-04,2708.4625692208524,2800,7.826296484485582,28,16.592503189329932
2021-05-12,2806.1051643896903,2800,5.646137166299496,28,114.23509835816769
2021-05-12,2806.1051643896903,2900,5.646137166299496,29,14.23509835816769
2021-05-14,2908.724131827454,2900,8.068193059284098,29,116.85406579593158
2021-05-14,2908.724131827454,3000,8.068193059284098,30,16.854065795931575
2021-05-18,3007.106017019558,3000,6.5717389799096395,30,115.23595098803537
2021-05-20,3007.106017019558,3100,6.5717389799096395,31,15.23595098803537
2021-06-01,3105.825613872543,3100,5.387605132765884,31,113.95554784102042
2021-06-01,3105.825613872543,3200,5.387605132765884,32,13.955547841020419
2021-06-10,3207.854471045165,3200,7.263919209877571,32,115.98440501364256
2021-06-10,3207.854471045165,3300,7.263919209877571,33,15.984405013642558
2021-06-18,3306.3196912110875,3300,5.8445344218268644,33,114.4496251795647
2021-06-18,3306.3196912110875,3400,5.8445344218268644,34,14.449625179564705
2021-06-29,3408.6651981944633,3400,8.013690452255744,34,116.79513216294072
2021-06-29,3408.6651981944633,3500,8.013690452255744,35,16.795132162940718
2021-07-07,3512.4489032491133,3500,11.512911172905632,35,120.57883721759075
2021-07-07,3512.4489032491133,3600,11.512911172905632,36,20.578837217590745
2021-07-08,3611.4201581838556,3600,10.561514064351513,36,119.55009215233316
2021-07-08,3611.4201581838556,3700,10.561514064351513,37,19.550092152333164
2021-07-14,3713.583496716435,3700,12.56219829043286,37,121.7134306849127
2021-07-14,3713.583496716435,3800,12.56219829043286,38,21.713430684912694
2021-07-19,3811.566744761236,3800,10.697079279274234,38,119.69667872971333
2021-07-19,3811.566744761236,3900,10.697079279274234,39,19.696678729713327
2021-07-22,3913.9169326038177,3900,12.870564230506034,39,122.04686657229509
2021-07-22,3913.9169326038177,4000,12.870564230506034,40,22.046866572295087
2021-08-03,4016.5272607903075,4000,15.284630429095202,40,124.65719475878491
2021-08-03,4016.5272607903075,4100,15.284630429095202,41,24.65719475878491
2021-08-09,4115.353818928751,4100,14.199415800278146,41,123.48375289722877
2021-08-09,4115.353818928751,4200,14.199415800278146,42,23.48375289722877
2021-08-16,4217.694745686523,4200,16.364335977196376,42,125.82467965500071
2021-08-16,4217.694745686523,4300,16.364335977196376,43,25.824679655000708
2021-08-18,4315.824833586887,4300,14.63501641599052,43,123.95476755536484
2021-08-18,4315.824833586887,4400,14.63501641599052,44,23.95476755536484
2021-08-24,4414.443387973183,4400,13.35743715278106,44,122.57332194166148
2021-08-26,4414.443387973183,4500,13.35743715278106,45,22.573321941661476
2021-09-17,4512.906004908569,4500,11.935644862533493,45,121.03593887704787
2021-09-17,4512.906004908569,4600,11.935644862533493,46,21.03593887704787
2021-09-20,4611.623261187262,4600,10.749346421177776,46,119.75319515574084
2021-09-20,4611.623261187262,4700,10.749346421177776,47,19.75319515574084
2021-09-21,4710.452547070303,4700,9.666654446815912,47,118.58248103878134
2021-09-21,4710.452547070303,4800,9.666654446815912,48,18.58248103878134
2021-09-23,4813.876071375313,4800,12.832775223332334,48,122.00600534379082
2021-09-23,4813.876071375313,4900,12.832775223332334,49,22.006005343790818
2021-10-01,4912.658925494205,4900,11.707142536399772,49,120.78885946268304
2021-10-01,4912.658925494205,5000,11.707142536399772,50,20.788859462683035
2021-10-04,5010.563482144451,5000,9.769248677734737,50,118.69341611292934
2021-10-04,5010.563482144451,5100,9.769248677734737,51,18.69341611292934
2021-10-06,5113.286803968133,5100,12.287812893704839,51,121.41673793661154
2021-10-06,5113.286803968133,5200,12.287812893704839,52,21.41673793661154
2021-10-12,5215.526482649551,5200,14.359097504006371,52,123.65641661802982
2021-10-12,5215.526482649551,5300,14.359097504006371,53,23.656416618029823
2021-10-14,5319.819682637574,5300,18.329505910317238,53,127.94961660605269
2021-10-14,5319.819682637574,5400,18.329505910317238,54,27.949616606052686
2021-10-21,5422.225025035682,5400,20.55399852751296,54,130.3549590041601
2021-10-21,5422.225025035682,5500,20.55399852751296,55,30.354959004160094
2021-10-28,5520.74361000958,5500,19.183966223106637,55,128.8735439780587
2021-10-28,5520.74361000958,5600,19.183966223106637,56,28.873543978058706
2021-11-01,5619.419200928243,5600,17.95913510305516,56,127.54913489672167
2021-11-01,5619.419200928243,5700,17.95913510305516,57,27.549134896721668
2021-11-03,5715.2559469224525,5700,14.10890246811745,57,123.38588089093072
2021-11-03,5715.2559469224525,5800,14.10890246811745,58,23.38588089093072
2021-11-05,5817.577259423957,5800,16.2556831201627,58,125.70719339243533
2021-11-05,5817.577259423957,5900,16.2556831201627,59,25.70719339243533
2021-11-09,5920.192353563817,5900,18.674156935768863,59,128.3222875322952
2021-11-09,5920.192353563817,6000,18.674156935768863,60,28.322287532295206
2021-11-11,6018.750754104918,6000,17.340946597067557,60,126.88068807339656
2021-11-11,6018.750754104918,6100,17.340946597067557,61,26.880688073396556
2021-11-18,6117.168262130787,6100,15.87743698779282,61,125.29819609926545
2021-11-18,6117.168262130787,6200,15.87743698779282,62,25.298196099265454
2021-11-30,6214.610690169529,6200,13.512160447437395,62,122.74062413800723
2021-11-30,6214.610690169529,6300,13.512160447437395,63,22.740624138007234
2021-12-02,6317.528304408894,6300,16.21040887161101,63,125.65823837737166
2021-12-02,6317.528304408894,6400,16.21040887161101,64,25.65823837737166
2021-12-03,6415.901373127737,6400,14.705801200592646,64,124.03130709621485
2021-12-03,6415.901373127737,6500,14.705801200592646,65,24.031307096214846
2021-12-07,6517.981099983887,6500,16.62916023709822,65,126.11103395236508
2021-12-07,6517.981099983887,6600,16.62916023709822,66,26.111033952365077
2021-12-10,6620.352929085444,6600,18.822659312246273,66,128.48286305392185
2021-12-10,6620.352929085444,6700,18.822659312246273,67,28.482863053921847
2021-12-17,6719.267860387355,6700,17.819173359498123,67,127.39779435583233
2021-12-17,6719.267860387355,6800,17.819173359498123,68,27.397794355832332
2021-12-20,6817.033353010467,6800,15.752671240354061,68,125.16328697894465
2021-12-20,6817.033353010467,6900,15.752671240354061,69,25.163286978944654
2021-12-22,6921.347264456143,6900,19.742233877961496,69,129.47719842462067
2021-12-22,6921.347264456143,7000,19.742233877961496,70,29.477198424620667
2021-12-27,7024.24916685858,7000,22.4259517865311,70,132.3791008270572
2021-12-27,7024.24916685858,7100,22.4259517865311,71,32.37910082705719
2022-01-03,7122.33856744943,7100,20.659004060745147,71,130.4685014179073
2022-01-03,7122.33856744943,7200,20.659004060745147,72,30.468501417907305
2022-01-05,7220.405952818304,7200,18.871696365089846,72,128.5358867867817
2022-01-05,7220.405952818304,7300,18.871696365089846,73,28.535886786781703
2022-01-06,7318.612058373924,7300,17.21267894175209,73,126.74199234240105
2022-01-06,7318.612058373924,7400,17.21267894175209,74,26.741992342401048
2022-01-07,7417.020961967043,7400,15.741211838715728,74,125.15089593551993
2022-01-07,7417.020961967043,7500,15.741211838715728,75,25.150895935519927
2022-01-10,7515.129720245681,7500,13.992166359862551,75,123.25965421415734
2022-01-10,7515.129720245681,7600,13.992166359862551,76,23.259654214157337
2022-01-13,7612.29387133758,7600,11.369535600716802,76,120.42380530605604
2022-01-13,7612.29387133758,7700,11.369535600716802,77,20.42380530605604
2022-01-14,7710.198997609489,7700,9.432168535736608,77,118.32893157796592
2022-01-14,7710.198997609489,7800,9.432168535736608,78,18.328931577965918
2022-01-21,7808.040206837811,7800,7.435690139376987,78,116.17014080628732
2022-01-21,7808.040206837811,7900,7.435690139376987,79,16.17014080628732
2022-01-25,7905.108500567849,7900,4.724409218021577,79,113.23843453632576
2022-01-25,7905.108500567849,8000,4.724409218021577,80,13.238434536325755
2022-01-26,8003.106838659066,8000,2.8732456823385064,80,111.2367726275431
2022-01-26,8003.106838659066,8100,2.8732456823385064,81,11.236772627543104
2022-01-28,8106.58607470417,8100,6.090889416513434,81,114.71600867264735
2022-01-28,8106.58607470417,8200,6.090889416513434,82,14.716008672647348
2022-01-31,8209.87630050657,8200,9.133733966257267,82,118.00623447504879
2022-01-31,8209.87630050657,8300,9.133733966257267,83,18.006234475048785
2022-02-01,8306.173307659206,8300,5.709156967585471,83,114.30324162768528
2022-02-01,8306.173307659206,8400,5.709156967585471,84,14.303241627685281
2022-02-03,8402.949772932463,8400,2.7279892109461628,84,111.07970690094163
2022-02-03,8402.949772932463,8500,2.7279892109461628,85,11.07970690094163
2022-02-10,8501.644732634795,8500,1.521070599447043,85,109.77466660327435
2022-02-10,8501.644732634795,8600,1.521070599447043,86,9.774666603274355
2022-02-11,8600.39547168811,8600,0.3657374730548639,86,108.52540565659054
2022-02-11,8600.39547168811,8700,0.3657374730548639,87,8.525405656590536
2022-02-15,8702.479729519046,8700,2.2932868152587815,87,110.60966348752547
2022-02-15,8702.479729519046,8800,2.2932868152587815,88,10.609663487525467
2022-02-16,8801.35020313353,8800,1.2486858023285095,88,109.4801371020099
2022-02-16,8801.35020313353,8900,1.2486858023285095,89,9.480137102009905
2022-02-17,8898.89366364396,8900,-1.0231545654703922,89,107.02359761243972
2022-02-17,8898.89366364396,9000,-1.0231545654703922,90,7.0235976124397155
2022-02-23,8997.849097889975,9000,-1.9891828572177985,90,105.97903185845644
2022-02-23,8997.849097889975,9100,-1.9891828572177985,91,5.9790318584564375
2022-02-24,9100.971770707032,9100,0.8987064648708696,91,109.10170467551364
2022-02-24,9100.971770707032,9200,0.8987064648708696,92,9.101704675513645
2022-02-25,9203.004302432475,9200,2.7784188172671946,92,111.1342364009571
2022-02-25,9203.004302432475,9300,2.7784188172671946,93,11.134236400957107
2022-02-28,9301.629318752246,9300,1.5068156360153324,93,109.75925272072843
2022-02-28,9301.629318752246,9400,1.5068156360153324,94,9.759252720728426
2022-03-11,9400.529881708602,9400,0.49004164634143876,94,108.65981567708536
2022-03-11,9400.529881708602,9500,0.49004164634143876,95,8.659815677085362
2022-03-16,9505.336503758619,9500,4.935269599055104,95,113.46643772710298
2022-03-16,9505.336503758619,9600,4.935269599055104,96,13.466437727102985
2022-03-28,9607.683031690434,9600,7.1053698161695,96,115.81296565891859
2022-03-28,9607.683031690434,9700,7.1053698161695,97,15.812965658918586
2022-04-05,9710.97928031125,9700,10.153784348427848,97,119.10921427973504
2022-04-05,9710.97928031125,9800,10.153784348427848,98,19.109214279735042
2022-04-11,9808.045078903597,9800,7.440195890573918,98,116.17501287208134
2022-04-11,9808.045078903597,9900,7.440195890573918,99,16.17501287208134
