date,earnings,expenses,roi,number_of_investments,wallet
2021-01-04,0.0,100,0.0,1,0.0
2021-01-06,104.2574248830163,100,4.257424883016299,1,104.2574248830163
2021-01-06,104.2574248830163,200,4.257424883016299,2,4.257424883016299
2021-01-11,202.97589670854862,200,2.9758967085486034,2,102.97589670854862
2021-01-11,202.97589670854862,300,2.9758967085486034,3,2.9758967085486177
2021-01-14,305.2112027345962,300,5.2112027345962275,3,105.21120273459624
2021-01-14,305.2112027345962,400,5.2112027345962275,4,5.211202734596242
2021-01-15,403.9009933321111,400,3.900993332111142,4,103.90099333211113
2021-01-15,403.9009933321111,500,3.900993332111142,5,3.9009933321111276
2021-01-19,507.66811089360056,500,7.668110893600598,5,107.6681108936006
2021-01-19,507.66811089360056,600,7.668110893600598,6,7.668110893600598
2021-01-25,603.2538343869941,600,3.253834386994086,6,103.25383438699409
2021-01-25,603.2538343869941,700,3.253834386994086,7,3.253834386994086
2021-01-26,699.1136130469852,700,-0.8863869530148634,7,99.11361304698514
2021-01-26,699.1136130469852,800,-0.8863869530148634,8,0.0
2021-01-27,797.3506502142864,800,-2.6260726206276956,8,98.23703716730122
2021-01-27,797.3506502142864,900,-2.6260726206276956,9,0.0
2021-01-28,901.6227851181566,900,1.580901507456474,9,104.27213490387024
2021-01-28,901.6227851181566,1000,1.580901507456474,10,4.2721349038702385
2021-01-29,999.3394645176261,1000,-0.6434872541840662,10,101.98881430333975
2021-01-29,999.3394645176261,1100,-0.6434872541840662,11,1.9888143033397512
2021-02-02,1103.1677453050677,1100,3.0859867224494337,11,105.81709509078144
2021-02-02,1103.1677453050677,1200,3.0859867224494337,12,5.817095090781436
2021-02-04,1206.6526642948727,1200,6.480960969319909,12,109.30201408058642
2021-02-04,1206.6526642948727,1300,6.480960969319909,13,9.302014080586417
2021-02-08,1309.119266646198,1300,8.883901033211657,13,111.7686164319117
2021-02-08,1309.119266646198,1400,8.883901033211657,14,11.768616431911695
2021-02-09,1408.1051520217236,1400,7.8959604114820365,14,110.75450180743731
2021-02-09,1408.1051520217236,1500,7.8959604114820365,15,10.754501807437308
2021-02-12,1510.4169366420685,1500,10.148078544885664,15,113.06628642778229
2021-02-12,1510.4169366420685,1600,10.148078544885664,16,13.066286427782288
2021-02-22,1615.2968685719816,1600,14.90206085466177,16,117.94621835769532
2021-02-22,1615.2968685719816,1700,14.90206085466177,17,17.946218357695315
2021-02-24,1718.2039763377904,1700,17.73413701673931,17,120.85332612350409
2021-02-24,1718.2039763377904,1800,17.73413701673931,18,20.85332612350409
2021-02-25,1816.1907200892504,1800,15.772842324914336,18,118.84006987496404
2021-02-25,1816.1907200892504,1900,15.772842324914336,19,18.840069874964044
2021-02-26,1914.858717764951,1900,14.475218592197095,19,117.50806755066468
2021-02-26,1914.858717764951,2000,14.475218592197095,20,17.508067550664677
2021-03-01,2017.4144763382565,2000,16.965013781977277,20,120.06382612397002
2021-03-01,2017.4144763382565,2100,16.965013781977277,21,20.063826123970017
2021-03-03,2120.2128066163227,2100,19.6911199715516,21,122.86215640203615
2021-03-03,2120.2128066163227,2200,19.6911199715516,22,22.86215640203615
2021-03-05,2223.5394079684484,2200,22.931862712806208,22,126.18875775416171
2021-03-05,2223.5394079684484,2300,22.931862712806208,23,26.188757754161713
2021-03-09,2322.0194151768046,2300,21.451100491889136,23,124.66876496251787
2021-03-09,2322.0194151768046,2400,21.451100491889136,24,24.66876496251787
2021-03-12,2424.380694420069,2400,23.751435806427295,24,127.03004420578242
2021-03-12,2424.380694420069,2500,23.751435806427295,25,27.030044205782417
2021-03-15,2523.3500217669293,2500,22.747364513923827,25,125.99937155264261
2021-03-15,2523.3500217669293,2600,22.747364513923827,26,25.999371552642614
2021-03-16,2620.839948125134,2600,20.30207514089311,26,123.48929791084741
2021-03-16,2620.839948125134,2700,20.30207514089311,27,23.489297910847412
2021-03-19,2719.029177567793,2700,18.538040043621493,27,121.67852735350634
2021-03-19,2719.029177567793,2800,18.538040043621493,28,21.67852735350634
2021-03-23,2815.7371159650174,2800,15.330945590858107,28,118.38646575073102
2021-03-23,2815.7371159650174,2900,15.330945590858107,29,18.38646575073102
2021-03-25,2920.2962154021657,2900,19.772376000953827,29,122.94556518787923
2021-03-25,2920.2962154021657,3000,19.772376000953827,30,22.945565187879225
2021-04-05,3023.2662494951137,3000,22.665754380016395,30,125.91559928082737
2021-04-05,3023.2662494951137,3100,22.665754380016395,31,25.915599280827365
2021-04-16,3125.9582327939434,3100,25.28825837487787,31,128.60758257965705
2021-04-16,3125.9582327939434,3200,25.28825837487787,32,28.60758257965705
2021-04-20,3222.6906271601406,3200,22.104988689659095,32,125.33997694585423
