date,earnings,expenses,roi,number_of_investments,wallet
2021-01-04,0.0,100,0.0,1,0.0
2021-01-06,105.10858984441597,100,5.108589844415974,1,105.10858984441597
2021-01-06,105.10858984441597,200,5.108589844415974,2,5.108589844415974
2021-01-12,208.55249943001664,200,8.552499430016638,2,108.55249943001664
2021-01-12,208.55249943001664,300,8.552499430016638,3,8.552499430016638
2021-01-19,312.68447583895534,300,12.68447583895535,3,112.68447583895536
2021-01-19,312.68447583895534,400,12.68447583895535,4,12.684475838955365
2021-01-27,407.2718630863093,400,7.2718630863092955,4,107.2718630863093
2021-01-27,407.2718630863093,500,7.2718630863092955,5,7.2718630863092955
2021-01-28,509.8534127350501,500,9.8534127350501,5,109.8534127350501
2021-01-28,509.8534127350501,600,9.8534127350501,6,9.8534127350501
2021-01-29,605.594695806813,600,5.594695806812993,6,105.59469580681301
2021-01-29,605.594695806813,700,5.594695806812993,7,5.594695806813007
2021-02-02,709.2444071763437,700,9.2444071763437,7,109.24440717634369
2021-02-02,709.2444071763437,800,9.2444071763437,8,9.244407176343685
2021-02-03,807.6739933094833,800,7.673993309483279,8,107.6739933094833
2021-02-03,807.6739933094833,900,7.673993309483279,9,7.6739933094832935
2021-02-04,911.3574620330565,900,11.35746203305655,9,111.35746203305655
2021-02-04,911.3574620330565,1000,11.35746203305655,10,11.35746203305655
2021-02-09,1013.9105756948097,1000,13.91057569480978,10,113.91057569480978
2021-02-09,1013.9105756948097,1100,13.91057569480978,11,13.91057569480978
2021-02-12,1116.0039206605152,1100,16.003920660515163,11,116.00392066051516
2021-02-12,1116.0039206605152,1200,16.003920660515163,12,16.003920660515163
2021-02-18,1214.224967825427,1200,14.2249678254271,12,114.22496782542711
2021-02-18,1214.224967825427,1300,14.2249678254271,13,14.224967825427115
2021-02-19,1319.0235181181563,1300,19.023518118156474,13,119.02351811815647
2021-02-19,1319.0235181181563,1400,19.023518118156474,14,19.023518118156474
2021-02-24,1422.419917613627,1400,22.419917613627177,14,122.41991761362718
2021-02-24,1422.419917613627,1500,22.419917613627177,15,22.419917613627177
2021-02-25,1518.9017523295033,1500,18.90175232950348,15,118.9017523295035
2021-02-25,1518.9017523295033,1600,18.90175232950348,16,18.901752329503495
2021-02-26,1617.6939306843462,1600,17.693930684346498,16,117.69393068434651
2021-02-26,1617.6939306843462,1700,17.693930684346498,17,17.693930684346512
2021-03-01,1721.242089588252,1700,21.242089588252085,17,121.2420895882521
2021-03-01,1721.242089588252,1800,21.242089588252085,18,21.2420895882521
2021-03-02,1819.8029625927104,1800,19.8029625927106,18,119.8029625927106
