date,earnings,expenses,roi,number_of_investments,wallet
2021-01-04,0.0,100,0.0,1,0.0
2021-01-07,102.00721119722908,100,2.0072111972290827,1,102.00721119722908
2021-01-07,102.00721119722908,200,2.0072111972290827,2,2.0072111972290827
2021-01-12,199.80106962565472,200,-0.19893037434528082,2,99.80106962565472
2021-01-12,199.80106962565472,300,-0.19893037434528082,3,0.0
2021-01-13,302.8377257938329,300,2.832091902808841,3,103.03665616817818
2021-01-13,302.8377257938329,400,2.832091902808841,4,3.036656168178183
2021-01-14,401.3590814326607,400,1.3563831745340167,4,101.55801180700595
2021-01-14,401.3590814326607,500,1.3563831745340167,5,1.558011807005954
2021-01-19,503.65612742030635,500,3.6488687121179595,5,103.85505779465161
2021-01-19,503.65612742030635,600,3.6488687121179595,6,3.8550577946516142
2021-01-28,610.6081212082751,600,10.587060329529407,6,110.80705158262037
2021-01-28,610.6081212082751,700,10.587060329529407,7,10.807051582620375
2021-01-29,713.2653921884161,700,13.23905568538133,7,113.46432256276132
2021-01-29,713.2653921884161,800,13.23905568538133,8,13.464322562761325
2021-02-02,810.552929838392,800,10.531978534068116,8,110.75186021273718
2021-02-02,810.552929838392,900,10.531978534068116,9,10.751860212737185
2021-02-05,913.7053510278622,900,13.678141050666596,9,113.90428140220745
2021-02-05,913.7053510278622,1000,13.678141050666596,10,13.904281402207445
2021-02-11,1015.9729529248542,1000,15.941240954548007,10,116.17188329919945
2021-02-11,1015.9729529248542,1100,15.941240954548007,11,16.17188329919945
2021-02-18,1114.8403757239494,1100,14.81091232062603,11,115.03930609829469
2021-02-18,1114.8403757239494,1200,14.81091232062603,12,15.039306098294688
2021-02-19,1212.955176871961,1200,12.929456256229571,12,113.15410724630617
2021-02-19,1212.955176871961,1300,12.929456256229571,13,13.154107246306168
2021-02-23,1311.1332113221536,1300,11.111107953507712,13,111.33214169649882
2021-02-23,1311.1332113221536,1400,11.111107953507712,14,11.332141696498823
2021-03-03,1409.7916036062065,1400,9.772163804169338,14,109.9905339805519
2021-03-03,1409.7916036062065,1500,9.772163804169338,15,9.990533980551902
2021-03-04,1507.14179127608,1500,7.1276122902692975,15,107.3407216504255
2021-03-04,1507.14179127608,1600,7.1276122902692975,16,7.340721650425493
2021-03-19,1610.7864058970827,1600,10.764991060068809,16,110.98533627142812
2021-03-19,1610.7864058970827,1700,10.764991060068809,17,10.985336271428125
2021-03-24,1708.9298347812587,1700,8.912105895638561,17,109.12876515560409
2021-03-24,1708.9298347812587,1800,8.912105895638561,18,9.128765155604086
2021-03-26,1812.3585804789889,1800,12.334044318454346,18,112.55751085333424
2021-03-26,1812.3585804789889,1900,12.334044318454346,19,12.557510853334236
2021-03-30,1910.4554633770513,1900,10.4347055781828,19,110.65439375139658
2021-03-30,1910.4554633770513,2000,10.4347055781828,20,10.654393751396583
2021-04-13,2013.1873189949179,2000,13.161137494831294,20,113.38624936926314
2021-04-13,2013.1873189949179,2100,13.161137494831294,21,13.38624936926314
2021-04-20,2111.090714691362,2100,11.06869569358328,21,111.28964506570695
2021-04-20,2111.090714691362,2200,11.06869569358328,22,11.28964506570695
2021-04-21,2213.265518728454,2200,13.23918197419222,22,113.46444910279902
2021-04-21,2213.265518728454,2300,13.23918197419222,23,13.464449102799023
2021-04-29,2311.9660142950966,2300,11.942257517511308,23,112.16494466944144
2021-04-29,2311.9660142950966,2400,11.942257517511308,24,12.16494466944144
2021-05-03,2410.740843685644,2400,10.71951930576067,24,110.93977405998892
2021-05-03,2410.740843685644,2500,10.71951930576067,25,10.93977405998892
2021-05-04,2509.0761628637615,2500,9.05814346505727,25,109.27509323810632
2021-05-05,2509.0761628637615,2600,9.05814346505727,26,9.275093238106322
2021-05-12,2607.243315119807,2600,7.228934573198771,26,107.44224549415169
2021-05-12,2607.243315119807,2700,7.228934573198771,27,7.442245494151692
2021-06-01,2698.1677781175085,2700,-1.8285842729527957,27,98.36670849185309
2021-06-01,2698.1677781175085,2800,-1.8285842729527957,28,0.0
2021-06-03,2801.401927010401,2800,1.3767027611534957,28,103.23414889289242
2021-06-03,2801.401927010401,2900,1.3767027611534957,29,3.2341488928924207
2021-06-08,2900.2122215281856,2900,0.2084031206053112,29,102.04444341067702
2021-06-08,2900.2122215281856,3000,0.2084031206053112,30,2.044443410677019
2021-06-10,3002.3012323815465,3000,2.2598273306863916,30,104.13345426403795
2021-06-10,3002.3012323815465,3100,2.2598273306863916,31,4.133454264037951
2021-06-25,3104.6330434183515,3100,4.549683128486407,31,106.46526530084279
2021-06-25,3104.6330434183515,3200,4.549683128486407,32,6.465265300842788
2021-06-28,3207.280743836457,3200,7.149744650428929,32,109.11296571894859
2021-06-28,3207.280743836457,3300,7.149744650428929,33,9.112965718948587
2021-07-02,3309.2978690345835,3300,9.13057661190173,33,111.1300909170749
2021-07-02,3309.2978690345835,3400,9.13057661190173,34,11.130090917074895
2021-07-23,3412.0250391832674,3400,11.80867800090087,34,113.8572610657586
2021-07-23,3412.0250391832674,3500,11.80867800090087,35,13.857261065758607
2021-07-26,3510.96211724635,3500,10.764880745701944,35,112.79433912884107
2021-07-26,3510.96211724635,3600,10.764880745701944,36,12.794339128841074
2021-08-03,3613.1364201627853,3600,12.900062396696853,36,114.96864204527647
2021-08-03,3613.1364201627853,3700,12.900062396696853,37,14.968642045276468
2021-08-16,3715.2159748304994,3700,14.94220056207432,37,117.0481967129907
2021-08-16,3715.2159748304994,3800,14.94220056207432,38,17.048196712990702
2021-09-01,3817.414469864439,3800,17.101139052561592,38,119.24669174693022
2021-09-01,3817.414469864439,3900,17.101139052561592,39,19.246691746930225
2021-09-20,3915.429916849553,3900,15.152293217521091,39,117.26213873204408
2021-09-20,3915.429916849553,4000,15.152293217521091,40,17.26213873204408
2021-09-27,4011.9951424149995,4000,11.779319151888657,40,113.82736429749035
2021-09-27,4011.9951424149995,4100,11.779319151888657,41,13.827364297490348
2021-09-28,4110.460457520599,4100,10.272247160302925,41,112.29267940308988
2021-09-28,4110.460457520599,4200,10.272247160302925,42,12.292679403089878
2021-10-01,4209.182109486694,4200,9.016899874076572,42,111.01433136918399
2021-10-01,4209.182109486694,4300,9.016899874076572,43,11.014331369183992
2021-10-04,4307.750490206858,4300,7.611039083286514,43,109.58271208934771
2021-10-04,4307.750490206858,4400,7.611039083286514,44,9.582712089347709
2021-10-07,4409.816025452593,4400,9.639410071909921,44,111.64824733508279
2021-10-07,4409.816025452593,4500,9.639410071909921,45,11.648247335082786
2021-10-20,4514.790534017542,4500,14.524414516465086,45,116.62275590003183
2021-10-20,4514.790534017542,4600,14.524414516465086,46,16.622755900031834
2021-10-22,4617.552003723007,4600,17.23619832557395,46,119.38422560549706
2021-10-22,4617.552003723007,4700,17.23619832557395,47,19.384225605497065
2021-11-05,4715.700047855405,4700,15.41756387631304,47,117.53226973789425
2021-11-05,4715.700047855405,4800,15.41756387631304,48,17.532269737894254
2021-11-10,4818.470717508846,4800,18.138382102825517,48,120.30293939133574
2021-11-10,4818.470717508846,4900,18.138382102825517,49,20.30293939133574
2021-11-16,4920.87473959212,4900,20.499149685848295,49,122.70696147460943
2021-11-16,4920.87473959212,5000,20.499149685848295,50,22.70696147460943
2021-11-17,5019.142404746554,5000,18.797983970771526,50,120.97462662904357
2021-11-17,5019.142404746554,5100,18.797983970771526,51,20.97462662904357
2021-11-19,5117.755821559468,5100,17.43634895834296,51,119.58804344195761
2021-11-19,5117.755821559468,5200,17.43634895834296,52,19.58804344195761
2021-11-22,5216.509268619046,5200,16.212224690623017,52,118.34149050153562
2021-11-22,5216.509268619046,5300,16.212224690623017,53,18.341490501535617
2021-11-29,5318.721316772697,5300,18.38447244556511,53,120.5535386551857
2021-11-29,5318.721316772697,5400,18.38447244556511,54,20.553538655185704
2021-11-30,5416.958208619513,5400,16.653087113309056,54,118.79043050200178
2021-11-30,5416.958208619513,5500,16.653087113309056,55,18.790430502001783
2021-12-02,5519.032682724967,5500,18.69023612872344,55,120.86490460745557
2021-12-02,5519.032682724967,5600,18.69023612872344,56,20.86490460745557
2021-12-06,5622.218964999639,5600,21.81918904339919,56,124.05118688212687
2021-12-06,5622.218964999639,5700,21.81918904339919,57,24.05118688212687
2021-12-13,5724.850927726932,5700,24.403796035801633,57,126.68314960942054
2021-12-13,5724.850927726932,5800,24.403796035801633,58,26.68314960942054
2021-12-14,5822.627492283591,5800,22.220365877608074,58,124.45971416607964
2021-12-14,5822.627492283591,5900,22.220365877608074,59,24.459714166079635
2021-12-16,5924.999393552532,5900,24.5495905818254,59,126.83161543502004
