date,earnings,expenses,roi,number_of_investments,wallet
2021-01-04,0.0,100,0.0,1,0.0
2021-01-06,105.3910063837777,100,5.391006383777693,1,105.3910063837777
2021-01-06,105.3910063837777,200,5.391006383777693,2,5.391006383777693
2021-01-11,209.99365237379703,200,9.993652373797033,2,109.99365237379703
2021-01-11,209.99365237379703,300,9.993652373797033,3,9.993652373797033
2021-01-12,313.5422017941458,300,13.542201794145797,3,113.5422017941458
2021-01-12,313.5422017941458,400,13.542201794145797,4,13.542201794145797
2021-01-13,412.2357207885853,400,12.235720788585297,4,112.23572078858531
2021-01-13,412.2357207885853,500,12.235720788585297,5,12.235720788585311
2021-01-19,510.827670185879,500,10.827670185879072,5,110.82767018587906
2021-01-19,510.827670185879,600,10.827670185879072,6,10.827670185879057
2021-01-21,613.4054650379727,600,13.405465037972803,6,113.40546503797279
2021-01-21,613.4054650379727,700,13.405465037972803,7,13.405465037972789
2021-01-28,711.498233099094,700,11.498233099094108,7,111.4982330990941
2021-01-28,711.498233099094,800,11.498233099094108,8,11.498233099094094
2021-01-29,808.3837027603423,800,8.383702760342388,8,108.3837027603424
2021-01-29,808.3837027603423,900,8.383702760342388,9,8.383702760342402
2021-02-01,907.3561570478581,900,7.356157047858176,9,107.35615704785816
2021-02-01,907.3561570478581,1000,7.356157047858176,10,7.3561570478581615
2021-02-03,1009.7969051988819,1000,9.796905198881916,10,109.79690519888193
2021-02-03,1009.7969051988819,1100,9.796905198881916,11,9.79690519888193
2021-02-04,1112.9860066729425,1100,12.986006672942537,11,112.98600667294255
2021-02-04,1112.9860066729425,1200,12.986006672942537,12,12.986006672942551
2021-02-08,1216.5492629467783,1200,16.549262946778413,12,116.54926294677841
2021-02-08,1216.5492629467783,1300,16.549262946778413,13,16.549262946778413
2021-02-12,1318.7624127299187,1300,18.762412729918836,13,118.76241272991884
2021-02-12,1318.7624127299187,1400,18.762412729918836,14,18.762412729918836
2021-02-17,1416.9672466904037,1400,16.96724669040384,14,116.96724669040383
2021-02-17,1416.9672466904037,1500,16.96724669040384,15,16.967246690403826
2021-02-18,1515.6293237772284,1500,15.629323777228436,15,115.62932377722842
2021-02-18,1515.6293237772284,1600,15.629323777228436,16,15.629323777228421
2021-02-23,1614.5468580690808,1600,14.546858069080997,16,114.546858069081
2021-02-23,1614.5468580690808,1700,14.546858069080997,17,14.546858069080997
2021-02-24,1712.7824087981576,1700,12.782408798157732,17,112.78240879815773
2021-02-24,1712.7824087981576,1800,12.782408798157732,18,12.782408798157732
2021-02-25,1803.5067233165726,1800,3.5067233165726748,18,103.50672331657267
2021-02-25,1803.5067233165726,1900,3.5067233165726748,19,3.5067233165726748
2021-02-26,1900.9922681151995,1900,0.9922681151996358,19,100.99226811519964
2021-02-26,1900.9922681151995,2000,0.9922681151996358,20,0.9922681151996358
2021-03-02,2003.151842674204,2000,3.151842674204147,20,103.15184267420415
2021-03-02,2003.151842674204,2100,3.151842674204147,21,3.151842674204147
2021-03-03,2101.0570565291564,2100,1.057056529156526,21,101.05705652915653
2021-03-03,2101.0570565291564,2200,1.057056529156526,22,1.057056529156526
2021-03-04,2198.9359282371565,2200,-1.0640717628433407,22,98.93592823715666
2021-03-04,2198.9359282371565,2300,-1.0640717628433407,23,0.0
2021-03-05,2303.633501754051,2300,3.5952457591236,23,104.6975735168946
2021-03-05,2303.633501754051,2400,3.5952457591236,24,4.697573516894593
2021-03-08,2407.245519647897,2400,7.169233854835696,24,108.30959141074055
2021-03-08,2407.245519647897,2500,7.169233854835696,25,8.309591410740552
2021-03-12,2511.400974229017,2500,11.280936964196897,25,112.4650459918604
2021-03-12,2511.400974229017,2600,11.280936964196897,26,12.465045991860407
2021-03-15,2614.0395680091983,2600,13.891749821978124,26,115.10363977204197
2021-03-15,2614.0395680091983,2700,13.891749821978124,27,15.103639772041973
2021-03-19,2718.418896524706,2700,18.224969767622028,27,119.48296828754935
2021-03-19,2718.418896524706,2800,18.224969767622028,28,19.482968287549355
2021-03-22,2820.760998466541,2800,20.542412456188018,28,121.82507022938447
2021-03-22,2820.760998466541,2900,20.542412456188018,29,21.825070229384465
2021-03-23,2918.999256456041,2900,18.799219272131396,29,120.0633282188845
2021-03-23,2918.999256456041,3000,18.799219272131396,30,20.063328218884493
2021-03-24,3015.2171109088945,3000,15.056894743567,30,116.28118267173768
2021-03-24,3015.2171109088945,3100,15.056894743567,31,16.28118267173768
2021-03-26,3119.5262828098134,3100,19.320696731508647,31,120.59035457265657
2021-03-26,3119.5262828098134,3200,19.320696731508647,32,20.590354572656565
2021-03-29,3215.790912489077,3200,15.624654947736488,32,116.85498425192038
2021-03-29,3215.790912489077,3300,15.624654947736488,33,16.854984251920385
2021-04-05,3318.5603117410424,3300,18.364896067710234,33,119.62438350388561
2021-04-05,3318.5603117410424,3400,18.364896067710234,34,19.62438350388561
2021-04-06,3420.9055927322556,3400,20.68548433444515,34,121.9696644950987
2021-04-06,3420.9055927322556,3500,20.68548433444515,35,21.969664495098698
2021-04-15,3519.7037926793128,3500,19.49633765553152,35,120.76786444215597
2021-04-15,3519.7037926793128,3600,19.49633765553152,36,20.767864442155968
2021-04-22,3618.6436683580782,3600,18.44737504919371,36,119.70774012092133
2021-04-22,3618.6436683580782,3700,18.44737504919371,37,19.70774012092133
2021-04-30,3717.153340594292,3700,16.972738476779114,37,118.21741235713512
2021-04-30,3717.153340594292,3800,16.972738476779114,38,18.217412357135117
2021-05-06,3820.3999272340793,3800,20.185142828946766,38,121.46399899692253
2021-05-06,3820.3999272340793,3900,20.185142828946766,39,21.463998996922527
2021-05-10,3925.181019421205,3900,24.91589640311986,39,126.24509118404809
2021-05-10,3925.181019421205,4000,24.91589640311986,40,26.245091184048093
2021-05-11,4021.9098013964717,4000,21.679120002096326,40,122.9738731593149
2021-05-11,4021.9098013964717,4100,21.679120002096326,41,22.973873159314905
2021-05-12,4117.37031734246,4100,17.18743074514279,41,118.43438910530345
2021-05-12,4117.37031734246,4200,17.18743074514279,42,18.434389105303453
2021-05-13,4219.832386434503,4200,19.623577487598112,42,120.89645819734667
2021-05-13,4219.832386434503,4300,19.623577487598112,43,20.896458197346675
2021-05-18,4318.077654926329,4300,17.887320994497927,43,119.14172668917286
2021-05-18,4318.077654926329,4400,17.887320994497927,44,19.141726689172856
2021-05-19,4415.315621719965,4400,15.154368365352283,44,116.3796934828086
2021-05-19,4415.315621719965,4500,15.154368365352283,45,16.379693482808605
2021-05-26,4518.192658840304,4500,18.00111406850398,45,119.25673060314749
2021-05-26,4518.192658840304,4600,18.00111406850398,46,19.25673060314749
2021-06-01,4616.424528904161,4600,16.251600215260112,46,117.48860066700422
2021-06-01,4616.424528904161,4700,16.251600215260112,47,17.48860066700422
2021-06-02,4719.432800724332,4700,19.22819888944632,47,120.49687248717561
2021-06-02,4719.432800724332,4800,19.22819888944632,48,20.496872487175608
2021-06-03,4817.086743828401,4800,16.90684288724991,48,118.15081559124475
2021-06-03,4817.086743828401,4900,16.90684288724991,49,18.15081559124475
2021-06-08,4919.373927854066,4900,19.16994587307876,49,120.43799961690988
2021-06-08,4919.373927854066,5000,19.16994587307876,50,20.437999616909877
2021-06-09,5016.641288495768,5000,16.4660776134357,50,117.70536025861148
2021-06-09,5016.641288495768,5100,16.4660776134357,51,17.705360258611478
2021-06-10,5114.5119926088855,5100,14.359200411932378,51,115.57606437172916
2021-06-10,5114.5119926088855,5200,14.359200411932378,52,15.57606437172916
2021-06-16,5212.775661247939,5200,12.641150336707582,52,113.83973301078241
2021-06-16,5212.775661247939,5300,12.641150336707582,53,13.83973301078241
2021-06-18,5310.7118984939425,5300,10.599116290386121,53,111.7759702567864
2021-06-18,5310.7118984939425,5400,10.599116290386121,54,11.775970256786394
2021-06-22,5413.883597182567,5400,13.737421163028984,54,114.94766894541098
2021-06-22,5413.883597182567,5500,13.737421163028984,55,14.947668945410982
2021-06-28,5517.298203420589,5500,17.116076088029345,55,118.36227518343219
2021-06-28,5517.298203420589,5600,17.116076088029345,56,18.36227518343219
